node_id,cpu_t1,mem_t1,temp_t1,power_t1,cpu_t2,mem_t2,temp_t2,power_t2,cpu_t3,mem_t3,temp_t3,power_t3,cpu_t4,mem_t4,temp_t4,power_t4,cpu_t5,mem_t5,temp_t5,power_t5,cpu_t6,mem_t6,temp_t6,power_t6,cpu_t7,mem_t7,temp_t7,power_t7,cpu_t8,mem_t8,temp_t8,power_t8,cpu_t9,mem_t9,temp_t9,power_t9,cpu_t10,mem_t10,temp_t10,power_t10,cpu_cores,total_memory_gb,base_frequency,file_size_norm,line_count_norm,import_count_norm,function_count_norm,class_count_norm,language_encoded,execution_time,energy,composite_score
node_3,5.8,60.9,0.0579999999999999,17.9,12.1,61.3,0.121,21.05,10.6,61.3,0.106,20.3,6.2,60.9,0.062,18.1,10.6,60.9,0.106,20.3,3.4,60.9,0.034,16.7,13.2,61.1,0.132,21.6,9.4,61.2,0.094,19.7,6.1,61.2,0.061,18.05,5.1,61.3,0.051,17.55,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.337587356567383,44.7063581943512,19.28509569168091
node_3,12.8,62.6,0.128,21.4,24.3,67.2,0.243,27.15,19.2,64.8,0.192,24.6,17.1,61.8,0.171,23.55,19.9,61.8,0.1989999999999999,24.95,14.2,61.7,0.142,22.1,9.7,61.7,0.0969999999999999,19.85,11.6,61.7,0.1159999999999999,20.8,11.6,62.4,0.1159999999999999,20.8,11.4,63.7,0.114,20.7,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.476784467697144,55.95056112527848,23.86629513072968
node_3,11.2,63.5,0.1119999999999999,20.6,24.5,63.8,0.245,27.25,22.4,63.8,0.2239999999999999,26.2,16.4,63.8,0.1639999999999999,23.2,23.9,65.2,0.239,26.95,31.6,63.7,0.316,30.8,21.2,61.3,0.212,25.6,7.0,61.3,0.07,18.5,13.2,61.4,0.132,21.6,12.5,61.3,0.125,21.25,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.4490420818328857,59.254573169946674,25.171254517078403
node_3,8.1,61.2,0.081,19.05,23.9,62.0,0.239,26.95,21.9,62.1,0.2189999999999999,25.95,10.9,61.5,0.109,20.45,11.8,61.4,0.118,20.9,5.1,61.4,0.051,17.55,5.7,61.4,0.057,17.85,2.8,61.3,0.0279999999999999,16.4,6.3,61.3,0.063,18.15,5.6,61.3,0.0559999999999999,17.8,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.412489175796509,48.50309487938882,20.848731457233438
node_3,2.9,61.2,0.0289999999999999,16.45,11.4,61.7,0.114,20.7,13.5,61.6,0.135,21.75,8.7,61.2,0.087,19.35,10.3,61.2,0.103,20.15,4.6,61.2,0.046,17.3,4.9,61.2,0.049,17.45,4.3,61.1,0.043,17.15,5.0,61.0,0.05,17.5,4.2,61.1,0.042,17.1,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3153862953186035,42.811492600440985,18.51382881736756
node_3,5.2,61.0,0.052,17.6,12.0,61.6,0.12,21.0,10.8,61.6,0.108,20.4,6.5,61.3,0.065,18.25,11.4,61.3,0.114,20.7,3.1,61.3,0.031,16.55,4.5,61.3,0.045,17.25,5.1,61.3,0.051,17.55,2.8,61.3,0.0279999999999999,16.4,4.1,61.2,0.0409999999999999,17.05,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.313413143157959,42.277625191211705,18.299097962379456
node_3,4.7,61.2,0.047,17.35,11.4,61.6,0.114,20.7,12.8,61.6,0.128,21.4,9.2,61.2,0.092,19.6,10.7,61.3,0.107,20.35,2.9,61.2,0.0289999999999999,16.45,4.5,61.3,0.045,17.25,3.9,61.2,0.039,16.95,2.8,61.2,0.0279999999999999,16.4,3.9,61.1,0.039,16.95,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3276073932647705,42.68831959247589,18.47189227294922
node_3,5.3,61.1,0.053,17.65,13.4,61.5,0.134,21.7,11.0,61.4,0.11,20.5,7.0,61.1,0.07,18.5,12.0,61.1,0.12,21.0,4.1,61.1,0.0409999999999999,17.05,3.9,61.1,0.039,16.95,5.4,61.1,0.054,17.7,7.3,61.0,0.073,18.65,4.4,61.0,0.044,17.2,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.322619676589966,43.409761755466455,18.757476508140563
node_3,4.9,61.0,0.049,17.45,13.6,61.5,0.136,21.8,10.5,61.6,0.105,20.25,8.1,61.2,0.081,19.05,11.6,61.2,0.1159999999999999,20.8,8.0,61.1,0.08,19.0,3.2,61.1,0.032,16.6,8.0,61.1,0.08,19.0,6.3,61.1,0.063,18.15,4.8,61.1,0.048,17.4,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3391332626342773,44.32657532691955,19.134110088348383
node_3,2.8,61.1,0.0279999999999999,16.4,18.9,61.7,0.1889999999999999,24.45,30.6,62.2,0.306,30.3,13.9,61.5,0.139,21.95,10.6,61.5,0.106,20.3,7.8,61.4,0.078,18.9,2.6,61.4,0.026,16.3,2.1,61.4,0.021,16.05,5.8,61.5,0.0579999999999999,17.9,4.2,61.4,0.042,17.1,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.4222445487976074,48.36011241674423,20.79739169597626
node_3,3.9,61.4,0.039,16.95,13.2,62.0,0.132,21.6,12.0,62.1,0.12,21.0,10.9,61.6,0.109,20.45,7.2,61.6,0.072,18.6,4.1,61.7,0.0409999999999999,17.05,4.2,61.6,0.042,17.1,1.3,61.6,0.013,15.65,2.2,61.6,0.022,16.1,3.1,61.5,0.031,16.55,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3331336975097656,42.24138559341431,18.296434455871584
node_3,1.6,61.5,0.016,15.8,13.1,61.9,0.131,21.55,12.5,62.0,0.125,21.25,10.5,61.5,0.105,20.25,3.9,61.5,0.039,16.95,2.2,61.5,0.022,16.1,4.5,61.4,0.045,17.25,4.3,61.3,0.043,17.15,3.9,61.4,0.039,16.95,6.1,61.4,0.061,18.05,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.350414276123047,42.61301082611084,18.455452896118164
node_3,4.5,61.4,0.045,17.25,10.6,61.9,0.106,20.3,12.8,61.9,0.128,21.4,11.7,61.6,0.1169999999999999,20.85,7.7,61.5,0.077,18.85,3.8,61.6,0.038,16.9,4.1,61.5,0.0409999999999999,17.05,4.8,61.5,0.048,17.4,2.8,61.5,0.0279999999999999,16.4,3.8,61.5,0.038,16.9,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3031675815582275,42.21706176996232,18.26872525691986
node_3,2.9,61.5,0.0289999999999999,16.45,12.1,61.9,0.121,21.05,11.7,62.0,0.1169999999999999,20.85,7.0,61.6,0.07,18.5,6.7,61.5,0.067,18.35,1.4,61.5,0.0139999999999999,15.7,1.4,61.5,0.0139999999999999,15.7,3.1,61.5,0.031,16.55,6.7,61.6,0.067,18.35,2.3,61.6,0.023,16.15,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.339395046234131,41.559352996349325,18.02737822628021
node_3,7.4,61.9,0.074,18.7,17.2,62.2,0.172,23.6,11.2,62.2,0.1119999999999999,20.6,9.2,61.8,0.092,19.6,8.1,61.8,0.081,19.05,1.5,61.8,0.015,15.75,1.9,61.8,0.019,15.95,1.8,61.7,0.018,15.9,9.2,61.7,0.092,19.6,3.4,61.7,0.034,16.7,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.693398714065552,49.94907915234565,21.595670889377597
node_3,1.5,61.6,0.015,15.75,14.6,62.2,0.146,22.3,12.3,62.3,0.123,21.15,5.6,61.9,0.0559999999999999,17.8,5.2,61.9,0.052,17.6,4.8,61.8,0.048,17.4,2.2,61.8,0.022,16.1,2.4,61.8,0.024,16.2,3.0,61.8,0.03,16.5,2.1,61.8,0.021,16.05,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3312976360321045,41.22899869322777,17.890378058910372
node_3,2.6,61.8,0.026,16.3,13.2,62.2,0.132,21.6,15.2,62.3,0.152,22.6,6.4,61.8,0.064,18.2,3.7,61.7,0.037,16.85,4.9,61.7,0.049,17.45,1.5,61.6,0.015,15.75,4.0,61.7,0.04,17.0,2.1,61.7,0.021,16.05,5.5,61.7,0.055,17.75,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.351564645767212,42.222343214750296,18.299876073360448
node_3,1.3,61.6,0.013,15.65,13.5,62.1,0.135,21.75,14.0,62.2,0.14,22.0,5.6,61.8,0.0559999999999999,17.8,6.6,61.8,0.066,18.3,4.0,61.8,0.04,17.0,6.7,61.8,0.067,18.35,1.1,61.8,0.011,15.55,2.7,61.8,0.027,16.35,3.4,61.8,0.034,16.7,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.346412420272827,42.10637088179588,18.250395804882046
node_3,2.0,61.7,0.02,16.0,15.7,62.3,0.157,22.85,11.4,62.3,0.114,20.7,11.4,61.9,0.114,20.7,8.7,61.8,0.087,19.35,4.4,61.8,0.044,17.2,3.4,61.8,0.034,16.7,6.7,61.8,0.067,18.35,3.2,61.8,0.032,16.6,2.0,61.8,0.02,16.0,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3470466136932373,43.291274789571766,18.72473788404465
node_3,3.8,61.8,0.038,16.9,15.1,62.2,0.151,22.55,11.3,62.2,0.113,20.65,8.9,61.8,0.089,19.45,4.2,61.7,0.042,17.1,5.1,61.8,0.051,17.55,4.0,61.6,0.04,17.0,4.5,61.6,0.045,17.25,2.3,61.7,0.023,16.15,3.9,61.7,0.039,16.95,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.334324598312378,42.37966308236122,18.35245999193192
node_3,4.6,61.5,0.046,17.3,10.7,62.0,0.107,20.35,14.0,62.2,0.14,22.0,7.1,61.7,0.071,18.55,8.3,61.7,0.083,19.15,1.5,61.7,0.015,15.75,1.8,61.7,0.018,15.9,4.6,61.7,0.046,17.3,2.0,61.7,0.02,16.0,8.9,61.0,0.089,19.45,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.327195644378662,42.29678083658219,18.31502972126007
node_3,3.2,60.9,0.032,16.6,14.7,61.4,0.147,22.35,11.9,61.4,0.119,20.95,6.1,60.9,0.061,18.05,4.9,60.9,0.049,17.45,4.9,60.9,0.049,17.45,1.5,60.8,0.015,15.75,2.1,60.7,0.021,16.05,6.3,60.8,0.063,18.15,2.5,60.8,0.025,16.25,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3736305236816406,42.499854526519776,18.42412012481689
node_3,2.5,60.8,0.025,16.25,13.1,61.3,0.131,21.55,11.3,61.4,0.113,20.65,6.7,61.0,0.067,18.35,4.2,61.0,0.042,17.1,6.6,60.8,0.066,18.3,1.9,60.8,0.019,15.95,2.4,60.7,0.024,16.2,3.5,60.7,0.035,16.75,2.1,60.7,0.021,16.05,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.342581033706665,41.498823012113576,18.00507782506943
node_3,3.0,60.7,0.03,16.5,14.7,61.2,0.147,22.35,13.7,61.2,0.1369999999999999,21.85,8.6,60.8,0.086,19.3,1.9,60.8,0.019,15.95,3.3,60.8,0.033,16.65,2.9,60.8,0.0289999999999999,16.45,1.2,60.8,0.012,15.6,3.1,60.8,0.031,16.55,5.0,60.8,0.05,17.5,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.346750974655152,41.93643991708755,18.18262655162811
node_3,1.1,60.8,0.011,15.55,14.2,61.2,0.142,22.1,13.3,61.1,0.133,21.65,6.2,60.7,0.062,18.1,2.7,60.7,0.027,16.35,2.1,60.7,0.021,16.05,6.9,60.7,0.069,18.45,3.9,60.5,0.039,16.95,2.2,60.5,0.022,16.1,3.2,60.5,0.032,16.6,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.370288372039795,42.16743013858795,18.289145078659057
node_3,2.1,60.6,0.021,16.05,11.9,61.1,0.119,20.95,11.4,61.2,0.114,20.7,9.5,60.8,0.095,19.75,5.9,60.7,0.059,17.95,2.3,60.8,0.023,16.15,3.6,60.7,0.036,16.8,1.9,60.7,0.019,15.95,4.0,60.7,0.04,17.0,1.5,60.7,0.015,15.75,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.337810039520264,41.390926749706274,17.959056723594667
node_3,4.7,60.7,0.047,17.35,12.4,61.1,0.124,21.2,11.7,61.1,0.1169999999999999,20.85,7.0,60.7,0.07,18.5,5.3,60.7,0.053,17.65,1.6,60.7,0.016,15.8,4.2,60.5,0.042,17.1,4.7,60.5,0.047,17.35,1.4,60.5,0.0139999999999999,15.7,3.3,60.5,0.033,16.65,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.361480474472046,42.0697746527195,18.24479814577103
node_3,3.2,60.5,0.032,16.6,12.6,61.1,0.126,21.3,10.8,61.1,0.108,20.4,6.3,60.7,0.063,18.15,5.6,60.7,0.0559999999999999,17.8,3.9,60.6,0.039,16.95,2.5,60.6,0.025,16.25,3.3,60.7,0.033,16.65,2.2,60.6,0.022,16.1,2.0,60.6,0.02,16.0,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3264317512512207,40.99172745704651,17.792550033569338
node_3,2.7,60.6,0.027,16.35,14.0,61.0,0.14,22.0,11.1,61.1,0.111,20.55,5.0,60.7,0.05,17.5,3.2,60.7,0.032,16.6,1.3,60.7,0.013,15.65,2.3,60.7,0.023,16.15,1.8,60.7,0.018,15.9,7.0,60.7,0.07,18.5,2.0,60.7,0.02,16.0,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3360819816589355,40.92815631866455,17.77291171646118
node_3,3.2,60.7,0.032,16.6,13.6,61.1,0.136,21.8,12.5,61.1,0.125,21.25,3.9,60.6,0.039,16.95,1.7,60.6,0.017,15.85,6.2,60.6,0.062,18.1,2.7,60.5,0.027,16.35,1.3,60.5,0.013,15.65,7.1,60.5,0.071,18.55,7.5,60.2,0.075,18.75,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.326011180877685,41.83331108808518,18.128931143760685
node_3,2.7,60.3,0.027,16.35,10.1,60.9,0.1009999999999999,20.05,13.4,60.9,0.134,21.7,7.6,60.6,0.076,18.8,5.1,60.4,0.051,17.55,2.9,60.5,0.0289999999999999,16.45,2.0,60.4,0.02,16.0,2.1,60.4,0.021,16.05,2.6,60.5,0.026,16.3,5.6,60.4,0.0559999999999999,17.8,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.311727523803711,40.92913580894471,17.758690837860108
node_3,8.8,60.7,0.088,19.4,19.7,61.1,0.1969999999999999,24.85,26.4,59.7,0.264,28.2,6.5,59.2,0.065,18.25,13.1,59.2,0.131,21.55,2.6,59.2,0.026,16.3,6.8,59.1,0.068,18.4,1.7,59.1,0.017,15.85,3.6,59.1,0.036,16.8,3.2,59.1,0.032,16.6,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.402477264404297,47.13660392761231,20.2961279296875
node_3,2.1,59.1,0.021,16.05,13.7,59.6,0.1369999999999999,21.85,11.7,59.7,0.1169999999999999,20.85,9.8,59.3,0.098,19.9,1.4,59.3,0.0139999999999999,15.7,1.3,59.3,0.013,15.65,4.4,59.3,0.044,17.2,2.2,59.3,0.022,16.1,8.0,59.3,0.08,19.0,2.5,59.3,0.025,16.25,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3445370197296143,41.86170848727227,18.151405606746675
node_3,8.4,59.3,0.084,19.2,11.3,59.7,0.113,20.65,10.9,59.8,0.109,20.45,8.5,59.4,0.085,19.25,2.7,59.4,0.027,16.35,1.7,59.3,0.017,15.85,2.9,59.3,0.0289999999999999,16.45,6.7,59.3,0.067,18.35,0.9,59.3,0.009,15.45,3.5,59.3,0.035,16.75,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.337170362472534,41.77692022919655,18.11307030916214
node_3,4.4,59.3,0.044,17.2,11.1,59.8,0.111,20.55,11.6,59.7,0.1159999999999999,20.8,5.7,59.3,0.057,17.85,4.4,59.2,0.044,17.2,3.2,59.2,0.032,16.6,2.7,59.1,0.027,16.35,3.9,59.1,0.039,16.95,2.2,59.2,0.022,16.1,2.4,59.2,0.024,16.2,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3338582515716557,41.0292280626297,17.81200617599487
node_3,0.9,59.2,0.009,15.45,16.8,59.7,0.168,23.4,13.7,59.8,0.1369999999999999,21.85,5.5,59.4,0.055,17.75,3.2,59.3,0.032,16.6,2.2,59.3,0.022,16.1,1.3,59.3,0.013,15.65,3.2,59.3,0.032,16.6,4.1,59.3,0.0409999999999999,17.05,3.7,59.3,0.037,16.85,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.345167875289917,41.57982642889022,18.03903129673004
node_3,2.8,59.3,0.0279999999999999,16.4,12.9,59.7,0.129,21.45,12.5,59.7,0.125,21.25,11.9,59.2,0.119,20.95,3.7,59.2,0.037,16.85,6.8,59.3,0.068,18.4,2.9,59.2,0.0289999999999999,16.45,3.6,59.2,0.036,16.8,3.7,59.1,0.037,16.85,3.7,59.1,0.037,16.85,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3361151218414307,42.57569809556008,18.43194831132889
node_3,2.7,59.2,0.027,16.35,10.8,59.7,0.108,20.4,13.4,59.8,0.134,21.7,6.3,59.3,0.063,18.15,3.2,59.3,0.032,16.6,3.4,59.3,0.034,16.7,1.8,59.3,0.018,15.9,2.1,59.3,0.021,16.05,4.6,59.3,0.046,17.3,6.2,59.3,0.062,18.1,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.360541820526123,41.84060376882553,18.152566599845887
node_3,3.1,59.3,0.031,16.55,12.2,59.7,0.122,21.1,11.3,59.7,0.113,20.65,6.9,59.4,0.069,18.45,3.3,59.3,0.033,16.65,2.9,59.3,0.0289999999999999,16.45,7.1,59.4,0.071,18.55,1.5,59.4,0.015,15.75,3.0,59.4,0.03,16.5,5.5,59.3,0.055,17.75,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3131885528564453,41.26728378295898,17.894826644897456
node_3,1.4,59.3,0.0139999999999999,15.7,12.1,59.8,0.121,21.05,19.0,59.9,0.19,24.5,8.1,59.5,0.081,19.05,1.6,59.5,0.016,15.8,2.7,59.5,0.027,16.35,3.4,59.4,0.034,16.7,3.2,59.3,0.032,16.6,0.9,59.3,0.009,15.45,2.8,59.4,0.0279999999999999,16.4,12,15.677825927734377,2000.0,0.0001079559326171,0.022,0.04,0.03,0.02,0,2.3539037704467773,41.805330963134764,18.134474647521973
node_3,5.6,59.3,0.0559999999999999,17.8,16.8,59.4,0.168,23.4,3.5,59.3,0.035,16.75,3.9,59.3,0.039,16.95,2.6,59.3,0.026,16.3,3.2,59.3,0.032,16.6,2.0,59.3,0.02,16.0,4.5,59.3,0.045,17.25,2.0,59.3,0.02,16.0,1.4,59.3,0.0139999999999999,15.7,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7593255043029785,13.117348086833951,5.702534537315368
node_3,4.3,59.3,0.043,17.15,17.5,59.4,0.175,23.75,5.3,59.3,0.053,17.65,2.0,59.3,0.02,16.0,5.3,59.3,0.053,17.65,1.4,59.3,0.0139999999999999,15.7,1.4,59.3,0.0139999999999999,15.7,3.4,59.3,0.034,16.7,1.8,59.3,0.018,15.9,0.8,59.3,0.008,15.4,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7264831066131592,12.466450109481814,5.422469907760622
node_3,2.6,59.3,0.026,16.3,18.9,59.4,0.1889999999999999,24.45,5.4,59.4,0.054,17.7,1.3,59.4,0.013,15.65,3.9,59.3,0.039,16.95,2.9,59.3,0.0289999999999999,16.45,1.7,59.3,0.017,15.85,1.5,59.3,0.015,15.75,4.4,59.3,0.044,17.2,3.7,59.3,0.037,16.85,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6920614242553711,11.983043560981748,5.208454278945923
node_3,1.5,59.3,0.015,15.75,17.3,59.4,0.173,23.65,3.1,59.3,0.031,16.55,1.8,59.3,0.018,15.9,2.1,59.3,0.021,16.05,6.8,59.3,0.068,18.4,4.6,59.3,0.046,17.3,4.7,59.3,0.047,17.35,4.0,59.4,0.04,17.0,3.8,59.4,0.038,16.9,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7090418338775635,12.397596465349196,5.384463686466217
node_3,4.5,59.7,0.045,17.25,16.5,59.8,0.165,23.25,5.6,59.8,0.0559999999999999,17.8,1.7,59.8,0.017,15.85,1.7,59.7,0.017,15.85,5.5,59.7,0.055,17.75,3.4,59.7,0.034,16.7,1.5,59.7,0.015,15.75,3.3,59.7,0.033,16.65,6.3,59.7,0.063,18.15,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7090644836425781,12.40862846374512,5.3888900756835945
node_3,2.4,59.7,0.024,16.2,17.9,59.8,0.179,23.95,7.2,59.5,0.072,18.6,3.3,59.5,0.033,16.65,1.8,59.6,0.018,15.9,2.9,59.6,0.0289999999999999,16.45,3.5,59.6,0.035,16.75,5.0,59.6,0.05,17.5,1.3,59.6,0.013,15.65,3.2,59.6,0.032,16.6,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.705237627029419,12.288765650987626,5.338648836612703
node_3,4.3,59.6,0.043,17.15,15.0,59.6,0.15,22.5,4.6,59.6,0.046,17.3,2.7,59.6,0.027,16.35,4.0,59.5,0.04,17.0,2.0,59.5,0.02,16.0,3.6,59.6,0.036,16.8,3.2,59.6,0.032,16.6,1.4,59.5,0.0139999999999999,15.7,5.2,59.5,0.052,17.6,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6895201206207275,11.928698086738589,5.185191307067871
node_3,3.7,59.5,0.037,16.85,17.0,59.6,0.17,23.5,3.0,59.6,0.03,16.5,2.8,59.6,0.0279999999999999,16.4,3.7,59.5,0.037,16.85,1.9,59.5,0.019,15.95,4.4,59.5,0.044,17.2,4.0,59.5,0.04,17.0,3.7,59.5,0.037,16.85,1.3,59.5,0.013,15.65,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6939544677734375,11.988063430786132,5.211598052978516
node_3,1.8,59.5,0.018,15.9,16.7,59.6,0.1669999999999999,23.35,1.7,59.5,0.017,15.85,4.9,59.5,0.049,17.45,2.8,59.5,0.0279999999999999,16.4,2.2,59.5,0.022,16.1,3.5,59.5,0.035,16.75,2.8,59.5,0.0279999999999999,16.4,2.4,59.5,0.024,16.2,0.9,59.5,0.009,15.45,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.695120096206665,11.806614834070205,5.1397179913520805
node_3,2.0,59.5,0.02,16.0,17.2,59.6,0.172,23.6,13.5,59.6,0.135,21.75,2.6,59.6,0.026,16.3,2.8,59.6,0.0279999999999999,16.4,2.6,59.6,0.026,16.3,2.7,59.6,0.027,16.35,3.1,59.6,0.031,16.55,3.6,59.6,0.036,16.8,4.6,59.6,0.046,17.3,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6876120567321777,12.194799826145172,5.290487164497376
node_3,3.2,59.4,0.032,16.6,16.7,59.4,0.1669999999999999,23.35,4.0,59.4,0.04,17.0,2.0,59.3,0.02,16.0,2.2,59.3,0.022,16.1,3.4,59.3,0.034,16.7,4.5,59.3,0.045,17.25,2.7,59.3,0.027,16.35,3.1,59.3,0.031,16.55,8.7,59.4,0.087,19.35,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.723705530166626,12.682939416170122,5.507399084568025
node_3,10.6,59.5,0.106,20.3,16.0,59.6,0.16,23.0,14.7,59.5,0.147,22.35,3.6,59.5,0.036,16.8,1.8,59.5,0.018,15.9,1.4,59.5,0.0139999999999999,15.7,5.2,59.5,0.052,17.6,2.5,59.4,0.025,16.25,4.1,59.4,0.0409999999999999,17.05,3.2,59.4,0.032,16.6,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7283999919891357,13.22410185456276,5.726680737018587
node_3,4.5,59.4,0.045,17.25,14.4,59.5,0.144,22.2,2.1,59.5,0.021,16.05,5.1,59.5,0.051,17.55,0.6,59.4,0.006,15.3,2.5,59.4,0.025,16.25,3.3,59.4,0.033,16.65,3.5,59.3,0.035,16.75,1.8,59.3,0.018,15.9,2.4,59.4,0.024,16.2,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6976816654205322,11.867565128803252,5.16563505077362
node_3,6.3,59.4,0.063,18.15,16.2,59.5,0.162,23.1,2.9,59.4,0.0289999999999999,16.45,5.0,59.4,0.05,17.5,2.8,59.4,0.0279999999999999,16.4,3.1,59.4,0.031,16.55,4.1,59.4,0.0409999999999999,17.05,3.2,59.3,0.032,16.6,2.2,59.3,0.022,16.1,2.2,59.4,0.022,16.1,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6913836002349854,12.030074644088744,5.226860017776489
node_3,5.0,59.4,0.05,17.5,16.5,59.5,0.165,23.25,6.5,59.4,0.065,18.25,1.9,59.4,0.019,15.95,3.1,59.3,0.031,16.55,1.2,59.3,0.012,15.6,2.9,59.4,0.0289999999999999,16.45,3.5,59.3,0.035,16.75,1.8,59.3,0.018,15.9,1.8,59.3,0.018,15.9,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.6871638298034668,11.826089510917663,5.142734102249145
node_3,3.1,59.4,0.031,16.55,18.4,59.4,0.184,24.2,4.7,59.3,0.047,17.35,1.2,59.3,0.012,15.6,3.6,59.3,0.036,16.8,5.0,59.3,0.05,17.5,3.4,59.3,0.034,16.7,1.5,59.3,0.015,15.75,2.6,59.3,0.026,16.3,3.9,59.3,0.039,16.95,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7215304374694824,12.532983698844909,5.446111742019653
node_3,1.8,59.3,0.018,15.9,20.2,59.4,0.2019999999999999,25.1,3.4,59.3,0.034,16.7,1.7,59.3,0.017,15.85,1.8,59.3,0.018,15.9,2.9,59.3,0.0289999999999999,16.45,2.5,59.3,0.025,16.25,0.9,59.3,0.009,15.45,6.6,59.3,0.066,18.3,4.5,59.3,0.045,17.25,12,15.677825927734377,2000.0,0.0001993179321289,0.043,0.08,0.0,0.02,1,0.7243003845214844,12.541261157989505,5.451084693908692
